zoom,tile_x,tile_y,scope,variant,repeat,ms,bytes
18,33886,23259,full,before,8,121.8,526549
18,33886,23259,full,after,8,344.7,546821
18,33886,23259,full,fix,8,337.7,546821
18,33886,23259,roads,before,8,49.5,234046
18,33886,23259,roads,after,8,59.8,244324
18,33886,23259,roads,fix,8,55.5,244324
18,33887,23259,full,fix,0,329.5,525538
18,33887,23259,full,before,0,98.6,494177
18,33887,23259,full,after,0,314.2,525538
18,33887,23259,roads,fix,0,63.1,287667
18,33887,23259,roads,before,0,56.9,272295
18,33887,23259,roads,after,0,68.7,287667
18,33887,23259,roads,before,1,61.2,272295
18,33887,23259,roads,after,1,78.7,287667
18,33887,23259,roads,fix,1,79.0,287667
18,33887,23259,full,before,1,115.6,494177
18,33887,23259,full,after,1,367.4,525538
18,33887,23259,full,fix,1,353.4,525538
18,33887,23259,full,after,2,351.0,525538
18,33887,23259,full,fix,2,347.2,525538
18,33887,23259,full,before,2,100.3,494177
18,33887,23259,roads,after,2,67.6,287667
18,33887,23259,roads,fix,2,66.5,287667
18,33887,23259,roads,before,2,58.5,272295
18,33887,23259,roads,fix,3,68.7,287667
18,33887,23259,roads,before,3,60.6,272295
18,33887,23259,roads,after,3,72.5,287667
18,33887,23259,full,fix,3,351.7,525538
18,33887,23259,full,before,3,104.6,494177
18,33887,23259,full,after,3,353.5,525538
18,33887,23259,full,before,4,115.3,494177
18,33887,23259,full,after,4,352.7,525538
18,33887,23259,full,fix,4,354.2,525538
18,33887,23259,roads,before,4,62.7,272295
18,33887,23259,roads,after,4,70.8,287667
18,33887,23259,roads,fix,4,78.9,287667
18,33887,23259,roads,after,5,80.3,287667
18,33887,23259,roads,fix,5,72.3,287667
18,33887,23259,roads,before,5,62.1,272295
18,33887,23259,full,after,5,338.3,525538
18,33887,23259,full,fix,5,325.4,525538
18,33887,23259,full,before,5,112.6,494177
18,33887,23259,full,fix,6,351.5,525538
18,33887,23259,full,before,6,111.2,494177
18,33887,23259,full,after,6,374.2,525538
18,33887,23259,roads,fix,6,66.7,287667
18,33887,23259,roads,before,6,62.6,272295
18,33887,23259,roads,after,6,74.7,287667
18,33887,23259,roads,before,7,63.9,272295
18,33887,23259,roads,after,7,70.5,287667
18,33887,23259,roads,fix,7,68.4,287667
18,33887,23259,full,before,7,102.8,494177
18,33887,23259,full,after,7,315.4,525538
18,33887,23259,full,fix,7,320.3,525538
18,33887,23259,full,after,8,303.1,525538
18,33887,23259,full,fix,8,289.6,525538
18,33887,23259,full,before,8,92.8,494177
18,33887,23259,roads,after,8,62.3,287667
18,33887,23259,roads,fix,8,59.7,287667
18,33887,23259,roads,before,8,52.8,272295
18,33884,23260,full,before,0,93.0,428644
18,33884,23260,full,after,0,295.7,482143
18,33884,23260,full,fix,0,299.7,482143
18,33884,23260,roads,before,0,51.9,255682
18,33884,23260,roads,after,0,63.5,276783
18,33884,23260,roads,fix,0,60.1,276783
18,33884,23260,roads,after,1,64.9,276783
18,33884,23260,roads,fix,1,64.2,276783
18,33884,23260,roads,before,1,56.5,255682
18,33884,23260,full,after,1,324.3,482143
18,33884,23260,full,fix,1,334.0,482143
18,33884,23260,full,before,1,95.9,428644
18,33884,23260,full,fix,2,319.4,482143
18,33884,23260,full,before,2,98.7,428644
18,33884,23260,full,after,2,325.6,482143
18,33884,23260,roads,fix,2,63.9,276783
18,33884,23260,roads,before,2,54.0,255682
18,33884,23260,roads,after,2,66.4,276783
18,33884,23260,roads,before,3,54.6,255682
18,33884,23260,roads,after,3,63.4,276783
18,33884,23260,roads,fix,3,62.8,276783
18,33884,23260,full,before,3,88.3,428644
18,33884,23260,full,after,3,322.7,482143
18,33884,23260,full,fix,3,303.9,482143
18,33884,23260,full,after,4,317.8,482143
18,33884,23260,full,fix,4,314.2,482143
18,33884,23260,full,before,4,99.1,428644
18,33884,23260,roads,after,4,71.0,276783
18,33884,23260,roads,fix,4,66.4,276783
18,33884,23260,roads,before,4,55.8,255682
18,33884,23260,roads,fix,5,66.0,276783
18,33884,23260,roads,before,5,55.0,255682
18,33884,23260,roads,after,5,63.4,276783
18,33884,23260,full,fix,5,324.9,482143
18,33884,23260,full,before,5,88.4,428644
18,33884,23260,full,after,5,299.6,482143
18,33884,23260,full,before,6,88.3,428644
18,33884,23260,full,after,6,297.9,482143
18,33884,23260,full,fix,6,329.3,482143
18,33884,23260,roads,before,6,66.0,255682
18,33884,23260,roads,after,6,82.3,276783
18,33884,23260,roads,fix,6,76.5,276783
18,33884,23260,roads,after,7,79.9,276783
18,33884,23260,roads,fix,7,82.7,276783
18,33884,23260,roads,before,7,68.3,255682
18,33884,23260,full,after,7,358.5,482143
18,33884,23260,full,fix,7,331.4,482143
18,33884,23260,full,before,7,111.0,428644
18,33884,23260,full,fix,8,342.5,482143
18,33884,23260,full,before,8,90.6,428644
18,33884,23260,full,after,8,300.4,482143
18,33884,23260,roads,fix,8,60.0,276783
18,33884,23260,roads,before,8,49.2,255682
18,33884,23260,roads,after,8,66.4,276783
18,33885,23260,full,after,0,327.5,653841
18,33885,23260,full,fix,0,323.1,653841
18,33885,23260,full,before,0,110.3,601102
18,33885,23260,roads,after,0,70.6,362582
18,33885,23260,roads,fix,0,66.4,362582
18,33885,23260,roads,before,0,60.5,339857
18,33885,23260,roads,fix,1,71.8,362582
18,33885,23260,roads,before,1,67.6,339857
18,33885,23260,roads,after,1,79.0,362582
18,33885,23260,full,fix,1,350.4,653841
18,33885,23260,full,before,1,117.4,601102
18,33885,23260,full,after,1,391.2,653841
18,33885,23260,full,before,2,122.2,601102
18,33885,23260,full,after,2,348.3,653841
18,33885,23260,full,fix,2,321.5,653841
18,33885,23260,roads,before,2,58.0,339857
18,33885,23260,roads,after,2,78.7,362582
18,33885,23260,roads,fix,2,67.4,362582
18,33885,23260,roads,after,3,76.3,362582
18,33885,23260,roads,fix,3,67.6,362582
18,33885,23260,roads,before,3,64.8,339857
18,33885,23260,full,after,3,325.2,653841
18,33885,23260,full,fix,3,461.3,653841
18,33885,23260,full,before,3,116.1,601102
18,33885,23260,full,fix,4,337.2,653841
18,33885,23260,full,before,4,116.3,601102
18,33885,23260,full,after,4,341.8,653841
18,33885,23260,roads,fix,4,75.1,362582
18,33885,23260,roads,before,4,65.8,339857
18,33885,23260,roads,after,4,79.2,362582
18,33885,23260,roads,before,5,63.4,339857
18,33885,23260,roads,after,5,80.9,362582
18,33885,23260,roads,fix,5,78.4,362582
18,33885,23260,full,before,5,108.4,601102
18,33885,23260,full,after,5,311.3,653841
18,33885,23260,full,fix,5,305.7,653841
18,33885,23260,full,after,6,339.8,653841
18,33885,23260,full,fix,6,337.6,653841
18,33885,23260,full,before,6,112.0,601102
18,33885,23260,roads,after,6,87.4,362582
18,33885,23260,roads,fix,6,76.2,362582
18,33885,23260,roads,before,6,72.1,339857
18,33885,23260,roads,fix,7,75.0,362582
18,33885,23260,roads,before,7,67.6,339857
18,33885,23260,roads,after,7,83.9,362582
18,33885,23260,full,fix,7,338.0,653841
18,33885,23260,full,before,7,133.6,601102
18,33885,23260,full,after,7,352.6,653841
18,33885,23260,full,before,8,107.3,601102
18,33885,23260,full,after,8,316.9,653841
18,33885,23260,full,fix,8,309.0,653841
18,33885,23260,roads,before,8,58.8,339857
18,33885,23260,roads,after,8,70.7,362582
18,33885,23260,roads,fix,8,79.7,362582
18,33886,23260,full,fix,0,360.7,627225
18,33886,23260,full,before,0,124.5,578264
18,33886,23260,full,after,0,392.7,627225
18,33886,23260,roads,fix,0,93.1,380199
18,33886,23260,roads,before,0,76.1,361200
18,33886,23260,roads,after,0,95.5,380199
18,33886,23260,roads,before,1,85.2,361200
18,33886,23260,roads,after,1,91.9,380199
18,33886,23260,roads,fix,1,90.1,380199
18,33886,23260,full,before,1,130.1,578264
18,33886,23260,full,after,1,388.8,627225
18,33886,23260,full,fix,1,377.5,627225
18,33886,23260,full,after,2,331.0,627225
18,33886,23260,full,fix,2,322.3,627225
18,33886,23260,full,before,2,108.5,578264
18,33886,23260,roads,after,2,76.9,380199
18,33886,23260,roads,fix,2,74.6,380199
18,33886,23260,roads,before,2,62.8,361200
18,33886,23260,roads,fix,3,78.1,380199
18,33886,23260,roads,before,3,70.4,361200
18,33886,23260,roads,after,3,82.2,380199
18,33886,23260,full,fix,3,346.6,627225
18,33886,23260,full,before,3,119.5,578264
18,33886,23260,full,after,3,350.4,627225
18,33886,23260,full,before,4,119.4,578264
18,33886,23260,full,after,4,347.9,627225
18,33886,23260,full,fix,4,365.2,627225
18,33886,23260,roads,before,4,73.9,361200
18,33886,23260,roads,after,4,92.6,380199
18,33886,23260,roads,fix,4,80.3,380199
18,33886,23260,roads,after,5,81.2,380199
18,33886,23260,roads,fix,5,74.0,380199
18,33886,23260,roads,before,5,61.3,361200
18,33886,23260,full,after,5,335.0,627225
18,33886,23260,full,fix,5,345.4,627225
18,33886,23260,full,before,5,121.1,578264
18,33886,23260,full,fix,6,328.8,627225
18,33886,23260,full,before,6,110.7,578264
18,33886,23260,full,after,6,347.7,627225
18,33886,23260,roads,fix,6,75.4,380199
18,33886,23260,roads,before,6,69.2,361200
18,33886,23260,roads,after,6,85.9,380199
18,33886,23260,roads,before,7,68.7,361200
18,33886,23260,roads,after,7,73.2,380199
18,33886,23260,roads,fix,7,69.1,380199
18,33886,23260,full,before,7,104.4,578264
18,33886,23260,full,after,7,333.9,627225
18,33886,23260,full,fix,7,313.8,627225
18,33886,23260,full,after,8,349.4,627225
18,33886,23260,full,fix,8,337.6,627225
18,33886,23260,full,before,8,108.7,578264
18,33886,23260,roads,after,8,82.1,380199
18,33886,23260,roads,fix,8,78.8,380199
18,33886,23260,roads,before,8,69.2,361200
18,33887,23260,full,before,0,85.0,330432
18,33887,23260,full,after,0,316.1,342996
18,33887,23260,full,fix,0,321.9,350452
18,33887,23260,roads,before,0,58.5,220544
18,33887,23260,roads,after,0,64.9,218798
18,33887,23260,roads,fix,0,66.4,226018
18,33887,23260,roads,after,1,67.5,218798
18,33887,23260,roads,fix,1,63.5,226018
18,33887,23260,roads,before,1,53.0,220544
18,33887,23260,full,after,1,338.7,342996
18,33887,23260,full,fix,1,308.4,350452
18,33887,23260,full,before,1,79.9,330432
18,33887,23260,full,fix,2,296.9,350452
18,33887,23260,full,before,2,79.3,330432
18,33887,23260,full,after,2,291.2,342996
18,33887,23260,roads,fix,2,58.1,226018
18,33887,23260,roads,before,2,52.6,220544
18,33887,23260,roads,after,2,60.8,218798
18,33887,23260,roads,before,3,53.0,220544
18,33887,23260,roads,after,3,68.1,218798
18,33887,23260,roads,fix,3,66.5,226018
18,33887,23260,full,before,3,90.1,330432
18,33887,23260,full,after,3,311.5,342996
18,33887,23260,full,fix,3,316.7,350452
18,33887,23260,full,after,4,314.4,342996
18,33887,23260,full,fix,4,333.8,350452
18,33887,23260,full,before,4,101.5,330432
18,33887,23260,roads,after,4,64.5,218798
18,33887,23260,roads,fix,4,60.2,226018
18,33887,23260,roads,before,4,53.5,220544
18,33887,23260,roads,fix,5,61.3,226018
18,33887,23260,roads,before,5,58.7,220544
18,33887,23260,roads,after,5,64.2,218798
18,33887,23260,full,fix,5,312.0,350452
18,33887,23260,full,before,5,86.4,330432
18,33887,23260,full,after,5,306.7,342996
18,33887,23260,full,before,6,79.1,330432
18,33887,23260,full,after,6,325.9,342996
18,33887,23260,full,fix,6,312.4,350452
18,33887,23260,roads,before,6,53.9,220544
18,33887,23260,roads,after,6,69.9,218798
18,33887,23260,roads,fix,6,67.9,226018
18,33887,23260,roads,after,7,63.5,218798
18,33887,23260,roads,fix,7,62.6,226018
18,33887,23260,roads,before,7,57.3,220544
18,33887,23260,full,after,7,320.2,342996
18,33887,23260,full,fix,7,313.4,350452
18,33887,23260,full,before,7,87.9,330432
18,33887,23260,full,fix,8,299.5,350452
18,33887,23260,full,before,8,79.3,330432
18,33887,23260,full,after,8,299.5,342996
18,33887,23260,roads,fix,8,56.3,226018
18,33887,23260,roads,before,8,49.3,220544
18,33887,23260,roads,after,8,60.5,218798
18,33884,23261,full,after,0,359.9,457957
18,33884,23261,full,fix,0,370.6,459416
18,33884,23261,full,before,0,108.5,426884
18,33884,23261,roads,after,0,86.3,273532
18,33884,23261,roads,fix,0,82.6,275043
18,33884,23261,roads,before,0,68.5,268794
18,33884,23261,roads,fix,1,77.8,275043
18,33884,23261,roads,before,1,74.2,268794
18,33884,23261,roads,after,1,86.6,273532
18,33884,23261,full,fix,1,393.8,459416
18,33884,23261,full,before,1,121.5,426884
18,33884,23261,full,after,1,419.5,457957
18,33884,23261,full,before,2,113.2,426884
18,33884,23261,full,after,2,398.7,457957
18,33884,23261,full,fix,2,358.0,459416
18,33884,23261,roads,before,2,77.7,268794
18,33884,23261,roads,after,2,87.7,273532
18,33884,23261,roads,fix,2,83.4,275043
18,33884,23261,roads,after,3,80.1,273532
18,33884,23261,roads,fix,3,78.1,275043
18,33884,23261,roads,before,3,67.0,268794
18,33884,23261,full,after,3,384.9,457957
18,33884,23261,full,fix,3,527.6,459416
18,33884,23261,full,before,3,135.6,426884
18,33884,23261,full,fix,4,433.0,459416
18,33884,23261,full,before,4,142.6,426884
18,33884,23261,full,after,4,437.3,457957
18,33884,23261,roads,fix,4,88.5,275043
18,33884,23261,roads,before,4,86.6,268794
18,33884,23261,roads,after,4,97.9,273532
18,33884,23261,roads,before,5,73.8,268794
18,33884,23261,roads,after,5,89.3,273532
18,33884,23261,roads,fix,5,109.9,275043
18,33884,23261,full,before,5,114.7,426884
18,33884,23261,full,after,5,386.9,457957
18,33884,23261,full,fix,5,383.7,459416
18,33884,23261,full,after,6,415.4,457957
18,33884,23261,full,fix,6,376.0,459416
18,33884,23261,full,before,6,121.7,426884
18,33884,23261,roads,after,6,90.4,273532
18,33884,23261,roads,fix,6,78.1,275043
18,33884,23261,roads,before,6,65.7,268794
18,33884,23261,roads,fix,7,69.7,275043
18,33884,23261,roads,before,7,65.6,268794
18,33884,23261,roads,after,7,79.4,273532
18,33884,23261,full,fix,7,353.4,459416
18,33884,23261,full,before,7,99.8,426884
18,33884,23261,full,after,7,311.5,457957
18,33884,23261,full,before,8,85.1,426884
18,33884,23261,full,after,8,328.9,457957
18,33884,23261,full,fix,8,305.6,459416
18,33884,23261,roads,before,8,58.7,268794
18,33884,23261,roads,after,8,75.3,273532
18,33884,23261,roads,fix,8,69.5,275043
18,33885,23261,full,fix,0,322.1,495919
18,33885,23261,full,before,0,96.0,442867
18,33885,23261,full,after,0,345.3,495590
18,33885,23261,roads,fix,0,79.1,319078
18,33885,23261,roads,before,0,63.9,299978
18,33885,23261,roads,after,0,79.7,318684
18,33885,23261,roads,before,1,68.5,299978
18,33885,23261,roads,after,1,83.1,318684
18,33885,23261,roads,fix,1,73.2,319078
18,33885,23261,full,before,1,109.0,442867
18,33885,23261,full,after,1,330.1,495590
18,33885,23261,full,fix,1,336.4,495919
18,33885,23261,full,after,2,344.0,495590
18,33885,23261,full,fix,2,308.5,495919
18,33885,23261,full,before,2,87.8,442867
18,33885,23261,roads,after,2,77.2,318684
18,33885,23261,roads,fix,2,69.5,319078
18,33885,23261,roads,before,2,57.5,299978
18,33885,23261,roads,fix,3,69.5,319078
18,33885,23261,roads,before,3,62.7,299978
18,33885,23261,roads,after,3,75.8,318684
18,33885,23261,full,fix,3,346.7,495919
18,33885,23261,full,before,3,101.0,442867
18,33885,23261,full,after,3,341.4,495590
18,33885,23261,full,before,4,106.2,442867
18,33885,23261,full,after,4,342.1,495590
18,33885,23261,full,fix,4,338.9,495919
18,33885,23261,roads,before,4,65.5,299978
18,33885,23261,roads,after,4,77.9,318684
18,33885,23261,roads,fix,4,66.5,319078
18,33885,23261,roads,after,5,76.9,318684
18,33885,23261,roads,fix,5,69.2,319078
18,33885,23261,roads,before,5,59.2,299978
18,33885,23261,full,after,5,329.4,495590
18,33885,23261,full,fix,5,321.2,495919
18,33885,23261,full,before,5,95.2,442867
18,33885,23261,full,fix,6,348.2,495919
18,33885,23261,full,before,6,97.7,442867
18,33885,23261,full,after,6,343.4,495590
18,33885,23261,roads,fix,6,90.9,319078
18,33885,23261,roads,before,6,65.1,299978
18,33885,23261,roads,after,6,81.0,318684
18,33885,23261,roads,before,7,64.1,299978
18,33885,23261,roads,after,7,82.1,318684
18,33885,23261,roads,fix,7,70.3,319078
18,33885,23261,full,before,7,96.0,442867
18,33885,23261,full,after,7,358.8,495590
18,33885,23261,full,fix,7,326.6,495919
18,33885,23261,full,after,8,341.5,495590
18,33885,23261,full,fix,8,331.5,495919
18,33885,23261,full,before,8,98.7,442867
18,33885,23261,roads,after,8,83.4,318684
18,33885,23261,roads,fix,8,73.7,319078
18,33885,23261,roads,before,8,64.1,299978
18,33886,23261,full,before,0,99.8,482363
18,33886,23261,full,after,0,329.6,516627
18,33886,23261,full,fix,0,392.6,516917
18,33886,23261,roads,before,0,69.7,295057
18,33886,23261,roads,after,0,85.7,299585
18,33886,23261,roads,fix,0,89.5,299908
18,33886,23261,roads,after,1,89.6,299585
18,33886,23261,roads,fix,1,82.6,299908
18,33886,23261,roads,before,1,75.1,295057
18,33886,23261,full,after,1,390.0,516627
18,33886,23261,full,fix,1,378.4,516917
18,33886,23261,full,before,1,120.9,482363
18,33886,23261,full,fix,2,331.1,516917
18,33886,23261,full,before,2,113.6,482363
18,33886,23261,full,after,2,330.9,516627
18,33886,23261,roads,fix,2,81.6,299908
18,33886,23261,roads,before,2,66.7,295057
18,33886,23261,roads,after,2,79.8,299585
18,33886,23261,roads,before,3,63.3,295057
18,33886,23261,roads,after,3,84.9,299585
18,33886,23261,roads,fix,3,82.7,299908
18,33886,23261,full,before,3,134.9,482363
18,33886,23261,full,after,3,418.6,516627
18,33886,23261,full,fix,3,370.5,516917
18,33886,23261,full,after,4,407.6,516627
18,33886,23261,full,fix,4,349.1,516917
18,33886,23261,full,before,4,108.9,482363
18,33886,23261,roads,after,4,78.5,299585
18,33886,23261,roads,fix,4,79.9,299908
18,33886,23261,roads,before,4,57.6,295057
18,33886,23261,roads,fix,5,71.3,299908
18,33886,23261,roads,before,5,68.5,295057
18,33886,23261,roads,after,5,77.9,299585
18,33886,23261,full,fix,5,359.9,516917
18,33886,23261,full,before,5,120.1,482363
18,33886,23261,full,after,5,418.7,516627
18,33886,23261,full,before,6,151.5,482363
18,33886,23261,full,after,6,436.2,516627
18,33886,23261,full,fix,6,391.1,516917
18,33886,23261,roads,before,6,68.6,295057
18,33886,23261,roads,after,6,103.1,299585
18,33886,23261,roads,fix,6,93.9,299908
18,33886,23261,roads,after,7,91.1,299585
18,33886,23261,roads,fix,7,83.2,299908
18,33886,23261,roads,before,7,72.0,295057
18,33886,23261,full,after,7,367.7,516627
18,33886,23261,full,fix,7,349.9,516917
18,33886,23261,full,before,7,110.5,482363
18,33886,23261,full,fix,8,345.7,516917
18,33886,23261,full,before,8,121.1,482363
18,33886,23261,full,after,8,385.6,516627
18,33886,23261,roads,fix,8,73.9,299908
18,33886,23261,roads,before,8,59.6,295057
18,33886,23261,roads,after,8,75.1,299585
18,33887,23261,full,after,0,347.6,370280
18,33887,23261,full,fix,0,375.1,371145
18,33887,23261,full,before,0,103.2,335550
18,33887,23261,roads,after,0,83.9,225147
18,33887,23261,roads,fix,0,77.7,226125
18,33887,23261,roads,before,0,69.0,223607
18,33887,23261,roads,fix,1,71.8,226125
18,33887,23261,roads,before,1,65.6,223607
18,33887,23261,roads,after,1,78.2,225147
18,33887,23261,full,fix,1,371.6,371145
18,33887,23261,full,before,1,101.3,335550
18,33887,23261,full,after,1,341.9,370280
18,33887,23261,full,before,2,101.6,335550
18,33887,23261,full,after,2,345.0,370280
18,33887,23261,full,fix,2,356.2,371145
18,33887,23261,roads,before,2,65.1,223607
18,33887,23261,roads,after,2,90.5,225147
18,33887,23261,roads,fix,2,164.3,226125
18,33887,23261,roads,after,3,109.6,225147
18,33887,23261,roads,fix,3,108.1,226125
18,33887,23261,roads,before,3,95.3,223607
18,33887,23261,full,after,3,426.8,370280
18,33887,23261,full,fix,3,355.5,371145
18,33887,23261,full,before,3,88.9,335550
18,33887,23261,full,fix,4,394.5,371145
18,33887,23261,full,before,4,117.8,335550
18,33887,23261,full,after,4,332.9,370280
18,33887,23261,roads,fix,4,64.1,226125
18,33887,23261,roads,before,4,53.3,223607
18,33887,23261,roads,after,4,70.3,225147
18,33887,23261,roads,before,5,54.1,223607
18,33887,23261,roads,after,5,72.6,225147
18,33887,23261,roads,fix,5,56.7,226125
18,33887,23261,full,before,5,92.6,335550
18,33887,23261,full,after,5,343.5,370280
18,33887,23261,full,fix,5,344.1,371145
18,33887,23261,full,after,6,401.9,370280
18,33887,23261,full,fix,6,363.0,371145
18,33887,23261,full,before,6,111.7,335550
18,33887,23261,roads,after,6,77.7,225147
18,33887,23261,roads,fix,6,80.2,226125
18,33887,23261,roads,before,6,66.1,223607
18,33887,23261,roads,fix,7,67.2,226125
18,33887,23261,roads,before,7,62.4,223607
18,33887,23261,roads,after,7,64.3,225147
18,33887,23261,full,fix,7,301.7,371145
18,33887,23261,full,before,7,82.3,335550
18,33887,23261,full,after,7,299.6,370280
18,33887,23261,full,before,8,82.3,335550
18,33887,23261,full,after,8,279.2,370280
18,33887,23261,full,fix,8,303.7,371145
18,33887,23261,roads,before,8,49.6,223607
18,33887,23261,roads,after,8,62.0,225147
18,33887,23261,roads,fix,8,59.3,226125
18,33884,23262,full,fix,0,274.0,491816
18,33884,23262,full,before,0,90.8,432716
18,33884,23262,full,after,0,313.3,491816
18,33884,23262,roads,fix,0,62.7,279903
18,33884,23262,roads,before,0,55.4,263326
18,33884,23262,roads,after,0,66.7,279903
18,33884,23262,roads,before,1,53.8,263326
18,33884,23262,roads,after,1,66.5,279903
18,33884,23262,roads,fix,1,61.6,279903
18,33884,23262,full,before,1,99.5,432716
18,33884,23262,full,after,1,326.8,491816
18,33884,23262,full,fix,1,307.0,491816
18,33884,23262,full,after,2,289.3,491816
18,33884,23262,full,fix,2,284.7,491816
18,33884,23262,full,before,2,86.0,432716
18,33884,23262,roads,after,2,60.9,279903
18,33884,23262,roads,fix,2,59.0,279903
18,33884,23262,roads,before,2,51.8,263326
18,33884,23262,roads,fix,3,59.0,279903
18,33884,23262,roads,before,3,52.7,263326
18,33884,23262,roads,after,3,62.2,279903
18,33884,23262,full,fix,3,318.6,491816
18,33884,23262,full,before,3,97.4,432716
18,33884,23262,full,after,3,312.2,491816
18,33884,23262,full,before,4,92.9,432716
18,33884,23262,full,after,4,322.6,491816
18,33884,23262,full,fix,4,324.1,491816
18,33884,23262,roads,before,4,54.6,263326
18,33884,23262,roads,after,4,64.2,279903
18,33884,23262,roads,fix,4,58.3,279903
18,33884,23262,roads,after,5,62.0,279903
18,33884,23262,roads,fix,5,60.5,279903
18,33884,23262,roads,before,5,50.9,263326
18,33884,23262,full,after,5,282.5,491816
18,33884,23262,full,fix,5,279.0,491816
18,33884,23262,full,before,5,88.7,432716
18,33884,23262,full,fix,6,316.2,491816
18,33884,23262,full,before,6,94.6,432716
18,33884,23262,full,after,6,312.5,491816
18,33884,23262,roads,fix,6,70.8,279903
18,33884,23262,roads,before,6,56.5,263326
18,33884,23262,roads,after,6,68.7,279903
18,33884,23262,roads,before,7,60.1,263326
18,33884,23262,roads,after,7,72.2,279903
18,33884,23262,roads,fix,7,66.5,279903
18,33884,23262,full,before,7,96.5,432716
18,33884,23262,full,after,7,331.0,491816
18,33884,23262,full,fix,7,289.9,491816
18,33884,23262,full,after,8,287.1,491816
18,33884,23262,full,fix,8,293.1,491816
18,33884,23262,full,before,8,92.1,432716
18,33884,23262,roads,after,8,58.9,279903
18,33884,23262,roads,fix,8,59.6,279903
18,33884,23262,roads,before,8,53.9,263326
18,33885,23262,full,before,0,90.1,459102
18,33885,23262,full,after,0,295.4,512058
18,33885,23262,full,fix,0,294.3,512058
18,33885,23262,roads,before,0,59.9,277207
18,33885,23262,roads,after,0,75.0,294075
18,33885,23262,roads,fix,0,75.3,294075
18,33885,23262,roads,after,1,76.6,294075
18,33885,23262,roads,fix,1,72.2,294075
18,33885,23262,roads,before,1,58.2,277207
18,33885,23262,full,after,1,331.9,512058
18,33885,23262,full,fix,1,322.8,512058
18,33885,23262,full,before,1,106.6,459102
18,33885,23262,full,fix,2,355.5,512058
18,33885,23262,full,before,2,94.6,459102
18,33885,23262,full,after,2,297.4,512058
18,33885,23262,roads,fix,2,62.6,294075
18,33885,23262,roads,before,2,55.3,277207
18,33885,23262,roads,after,2,68.1,294075
18,33885,23262,roads,before,3,54.9,277207
18,33885,23262,roads,after,3,70.7,294075
18,33885,23262,roads,fix,3,60.4,294075
18,33885,23262,full,before,3,90.1,459102
18,33885,23262,full,after,3,302.5,512058
18,33885,23262,full,fix,3,312.9,512058
18,33885,23262,full,after,4,335.3,512058
18,33885,23262,full,fix,4,328.5,512058
18,33885,23262,full,before,4,99.5,459102
18,33885,23262,roads,after,4,72.2,294075
18,33885,23262,roads,fix,4,67.9,294075
18,33885,23262,roads,before,4,65.7,277207
18,33885,23262,roads,fix,5,72.7,294075
18,33885,23262,roads,before,5,61.9,277207
18,33885,23262,roads,after,5,70.9,294075
18,33885,23262,full,fix,5,319.7,512058
18,33885,23262,full,before,5,94.5,459102
18,33885,23262,full,after,5,296.6,512058
18,33885,23262,full,before,6,89.3,459102
18,33885,23262,full,after,6,309.2,512058
18,33885,23262,full,fix,6,328.3,512058
18,33885,23262,roads,before,6,60.7,277207
18,33885,23262,roads,after,6,68.7,294075
18,33885,23262,roads,fix,6,67.1,294075
18,33885,23262,roads,after,7,72.4,294075
18,33885,23262,roads,fix,7,68.0,294075
18,33885,23262,roads,before,7,59.4,277207
18,33885,23262,full,after,7,324.2,512058
18,33885,23262,full,fix,7,333.0,512058
18,33885,23262,full,before,7,105.3,459102
18,33885,23262,full,fix,8,304.2,512058
18,33885,23262,full,before,8,92.6,459102
18,33885,23262,full,after,8,299.5,512058
18,33885,23262,roads,fix,8,61.7,294075
18,33885,23262,roads,before,8,54.8,277207
18,33885,23262,roads,after,8,66.8,294075
18,33886,23262,full,after,0,318.3,569301
18,33886,23262,full,fix,0,316.9,569301
18,33886,23262,full,before,0,94.5,477930
18,33886,23262,roads,after,0,75.4,315013
18,33886,23262,roads,fix,0,73.8,315013
18,33886,23262,roads,before,0,61.0,300617
18,33886,23262,roads,fix,1,71.6,315013
18,33886,23262,roads,before,1,65.5,300617
18,33886,23262,roads,after,1,75.1,315013
18,33886,23262,full,fix,1,355.3,569301
18,33886,23262,full,before,1,127.0,477930
18,33886,23262,full,after,1,414.2,569301
18,33886,23262,full,before,2,129.2,477930
18,33886,23262,full,after,2,409.8,569301
18,33886,23262,full,fix,2,375.2,569301
18,33886,23262,roads,before,2,68.1,300617
18,33886,23262,roads,after,2,81.0,315013
18,33886,23262,roads,fix,2,92.2,315013
18,33886,23262,roads,after,3,97.0,315013
18,33886,23262,roads,fix,3,79.9,315013
18,33886,23262,roads,before,3,64.9,300617
18,33886,23262,full,after,3,401.1,569301
18,33886,23262,full,fix,3,399.6,569301
18,33886,23262,full,before,3,121.7,477930
18,33886,23262,full,fix,4,381.1,569301
18,33886,23262,full,before,4,144.9,477930
18,33886,23262,full,after,4,373.5,569301
18,33886,23262,roads,fix,4,76.0,315013
18,33886,23262,roads,before,4,61.5,300617
18,33886,23262,roads,after,4,65.7,315013
18,33886,23262,roads,before,5,56.7,300617
18,33886,23262,roads,after,5,67.2,315013
18,33886,23262,roads,fix,5,63.6,315013
18,33886,23262,full,before,5,89.9,477930
18,33886,23262,full,after,5,318.9,569301
18,33886,23262,full,fix,5,314.7,569301
18,33886,23262,full,after,6,336.4,569301
18,33886,23262,full,fix,6,337.6,569301
18,33886,23262,full,before,6,113.1,477930
